,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,season
171,E0,21/12/96,Chelsea,West Ham,3,1,H,3,1,H,,,,,,,,,,,,S_1996_1997
172,E0,21/12/96,Everton,Leeds,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
173,E0,21/12/96,Leicester,Coventry,0,2,A,0,1,A,,,,,,,,,,,,S_1996_1997
174,E0,21/12/96,Man United,Sunderland,5,0,H,2,0,H,,,,,,,,,,,,S_1996_1997
175,E0,21/12/96,Nott'm Forest,Arsenal,2,1,H,0,0,D,,,,,,,,,,,,S_1996_1997
176,E0,21/12/96,Southampton,Derby,3,1,H,2,1,H,,,,,,,,,,,,S_1996_1997
177,E0,21/12/96,Tottenham,Sheffield Weds,1,1,D,1,1,D,,,,,,,,,,,,S_1996_1997
178,E0,22/12/96,Aston Villa,Wimbledon,5,0,H,2,0,H,,,,,,,,,,,,S_1996_1997
179,E0,23/12/96,Newcastle,Liverpool,1,1,D,1,1,D,,,,,,,,,,,,S_1996_1997
180,E0,26/12/96,Aston Villa,Chelsea,0,2,A,0,0,D,,,,,,,,,,,,S_1996_1997
181,E0,26/12/96,Blackburn,Newcastle,1,0,H,0,0,D,,,,,,,,,,,,S_1996_1997
182,E0,26/12/96,Leeds,Coventry,1,3,A,1,3,A,,,,,,,,,,,,S_1996_1997
183,E0,26/12/96,Liverpool,Leicester,1,1,D,0,0,D,,,,,,,,,,,,S_1996_1997
184,E0,26/12/96,Middlesbrough,Everton,4,2,H,2,2,D,,,,,,,,,,,,S_1996_1997
185,E0,26/12/96,Nott'm Forest,Man United,0,4,A,0,2,A,,,,,,,,,,,,S_1996_1997
186,E0,26/12/96,Sheffield Weds,Arsenal,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
187,E0,26/12/96,Sunderland,Derby,2,0,H,0,0,D,,,,,,,,,,,,S_1996_1997
188,E0,26/12/96,Tottenham,Southampton,3,1,H,2,1,H,,,,,,,,,,,,S_1996_1997
189,E0,28/12/96,Arsenal,Aston Villa,2,2,D,1,0,H,,,,,,,,,,,,S_1996_1997
190,E0,28/12/96,Chelsea,Sheffield Weds,2,2,D,2,1,H,,,,,,,,,,,,S_1996_1997
191,E0,28/12/96,Coventry,Middlesbrough,3,0,H,1,0,H,,,,,,,,,,,,S_1996_1997
192,E0,28/12/96,Derby,Blackburn,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
193,E0,28/12/96,Everton,Wimbledon,1,3,A,1,0,H,,,,,,,,,,,,S_1996_1997
194,E0,28/12/96,Leicester,Nott'm Forest,2,2,D,1,1,D,,,,,,,,,,,,S_1996_1997
195,E0,28/12/96,Man United,Leeds,1,0,H,1,0,H,,,,,,,,,,,,S_1996_1997
