,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,season
65,D1,16/10/99,Bayern Munich,Hertha,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
66,D1,16/10/99,Duisburg,Kaiserslautern,2.0,2.0,D,0.0,2.0,A,,,,,,,,,,,,S_1999_2000
67,D1,16/10/99,Hamburg,Freiburg,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
68,D1,16/10/99,Hansa Rostock,Ein Frankfurt,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
69,D1,16/10/99,Werder Bremen,Munich 1860,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
70,D1,17/10/99,Stuttgart,Schalke 04,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
71,D1,17/10/99,Unterhaching,Wolfsburg,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
72,D1,22/10/99,Ein Frankfurt,Schalke 04,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
73,D1,22/10/99,Hansa Rostock,Bielefeld,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
74,D1,23/10/99,Freiburg,Leverkusen,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
75,D1,23/10/99,Hertha,Stuttgart,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
76,D1,23/10/99,Kaiserslautern,Bayern Munich,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
77,D1,23/10/99,Munich 1860,Hamburg,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
78,D1,23/10/99,Ulm,Unterhaching,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
79,D1,24/10/99,Dortmund,Werder Bremen,1.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,S_1999_2000
80,D1,24/10/99,Wolfsburg,Duisburg,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
81,D1,29/10/99,Bielefeld,Ein Frankfurt,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
82,D1,29/10/99,Werder Bremen,Hansa Rostock,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
83,D1,30/10/99,Bayern Munich,Wolfsburg,5.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,S_1999_2000
84,D1,30/10/99,Duisburg,Ulm,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
85,D1,30/10/99,Hamburg,Dortmund,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
86,D1,30/10/99,Leverkusen,Munich 1860,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
87,D1,30/10/99,Schalke 04,Hertha,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
88,D1,31/10/99,Stuttgart,Kaiserslautern,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
89,D1,31/10/99,Unterhaching,Freiburg,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
90,D1,05/11/99,Freiburg,Duisburg,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
91,D1,05/11/99,Hansa Rostock,Hamburg,3.0,3.0,D,2.0,1.0,H,,,,,,,,,,,,S_1999_2000
92,D1,06/11/99,Dortmund,Leverkusen,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
93,D1,06/11/99,Ein Frankfurt,Hertha,4.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,S_1999_2000
94,D1,06/11/99,Munich 1860,Unterhaching,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
95,D1,06/11/99,Ulm,Bayern Munich,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
96,D1,06/11/99,Wolfsburg,Stuttgart,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
97,D1,07/11/99,Bielefeld,Werder Bremen,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
98,D1,07/11/99,Kaiserslautern,Schalke 04,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
99,D1,19/11/99,Werder Bremen,Ein Frankfurt,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
100,D1,20/11/99,Bayern Munich,Freiburg,6.0,1.0,H,3.0,1.0,H,,,,,,,,,,,,S_1999_2000
101,D1,20/11/99,Hertha,Kaiserslautern,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
102,D1,20/11/99,Leverkusen,Hansa Rostock,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
103,D1,20/11/99,Schalke 04,Wolfsburg,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
104,D1,20/11/99,Stuttgart,Ulm,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
105,D1,21/11/99,Duisburg,Munich 1860,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
106,D1,21/11/99,Hamburg,Bielefeld,5.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
107,D1,26/11/99,Freiburg,Stuttgart,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
108,D1,26/11/99,Ulm,Schalke 04,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
109,D1,27/11/99,Bielefeld,Leverkusen,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
110,D1,27/11/99,Hansa Rostock,Unterhaching,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
111,D1,27/11/99,Munich 1860,Bayern Munich,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
112,D1,27/11/99,Wolfsburg,Hertha,2.0,3.0,A,2.0,1.0,H,,,,,,,,,,,,S_1999_2000
113,D1,28/11/99,Dortmund,Duisburg,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,,S_1999_2000
114,D1,28/11/99,Ein Frankfurt,Kaiserslautern,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
115,D1,28/11/99,Werder Bremen,Hamburg,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
116,D1,01/12/99,Unterhaching,Dortmund,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
117,D1,03/12/99,Duisburg,Hansa Rostock,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
118,D1,03/12/99,Hamburg,Ein Frankfurt,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
119,D1,04/12/99,Bayern Munich,Dortmund,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
120,D1,04/12/99,Hertha,Ulm,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
121,D1,04/12/99,Leverkusen,Werder Bremen,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
122,D1,04/12/99,Schalke 04,Freiburg,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
123,D1,04/12/99,Stuttgart,Munich 1860,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
124,D1,05/12/99,Kaiserslautern,Wolfsburg,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
125,D1,05/12/99,Unterhaching,Bielefeld,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
126,D1,10/12/99,Bielefeld,Duisburg,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
127,D1,10/12/99,Werder Bremen,Unterhaching,2.0,2.0,D,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
128,D1,11/12/99,Dortmund,Stuttgart,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
129,D1,11/12/99,Freiburg,Hertha,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
130,D1,11/12/99,Hansa Rostock,Bayern Munich,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
131,D1,11/12/99,Munich 1860,Schalke 04,3.0,3.0,D,1.0,2.0,A,,,,,,,,,,,,S_1999_2000
132,D1,12/12/99,Leverkusen,Hamburg,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
133,D1,12/12/99,Ulm,Kaiserslautern,3.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,S_1999_2000
134,D1,12/12/99,Wolfsburg,Ein Frankfurt,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
135,D1,14/12/99,Bayern Munich,Bielefeld,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
136,D1,14/12/99,Duisburg,Werder Bremen,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
137,D1,14/12/99,Hertha,Munich 1860,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
138,D1,14/12/99,Stuttgart,Hansa Rostock,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
139,D1,15/12/99,Ein Frankfurt,Leverkusen,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
140,D1,15/12/99,Kaiserslautern,Freiburg,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
141,D1,15/12/99,Schalke 04,Dortmund,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
142,D1,15/12/99,Unterhaching,Hamburg,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
143,D1,15/12/99,Wolfsburg,Ulm,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
144,D1,17/12/99,Bielefeld,Stuttgart,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
145,D1,17/12/99,Werder Bremen,Bayern Munich,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
146,D1,18/12/99,Freiburg,Wolfsburg,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
147,D1,18/12/99,Hamburg,Duisburg,6.0,1.0,H,5.0,1.0,H,,,,,,,,,,,,S_1999_2000
148,D1,18/12/99,Leverkusen,Unterhaching,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
149,D1,18/12/99,Munich 1860,Kaiserslautern,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
150,D1,18/12/99,Ulm,Ein Frankfurt,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
151,D1,19/12/99,Dortmund,Hertha,4.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,S_1999_2000
152,D1,19/12/99,Hansa Rostock,Schalke 04,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
153,D1,04/02/00,Dortmund,Kaiserslautern,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
154,D1,04/02/00,Hansa Rostock,Hertha,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
155,D1,05/02/00,Bielefeld,Schalke 04,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
156,D1,05/02/00,Freiburg,Ulm,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
157,D1,05/02/00,Leverkusen,Duisburg,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
158,D1,05/02/00,Munich 1860,Wolfsburg,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
159,D1,05/02/00,Werder Bremen,Stuttgart,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
160,D1,06/02/00,Hamburg,Bayern Munich,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
161,D1,06/02/00,Unterhaching,Ein Frankfurt,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
162,D1,08/02/00,Hertha,Bielefeld,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
163,D1,08/02/00,Kaiserslautern,Hansa Rostock,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
164,D1,08/02/00,Schalke 04,Werder Bremen,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
165,D1,08/02/00,Ulm,Munich 1860,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
166,D1,09/02/00,Bayern Munich,Leverkusen,4.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
167,D1,09/02/00,Duisburg,Unterhaching,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
168,D1,09/02/00,Ein Frankfurt,Freiburg,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
169,D1,09/02/00,Stuttgart,Hamburg,1.0,3.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
170,D1,09/02/00,Wolfsburg,Dortmund,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
171,D1,11/02/00,Bielefeld,Kaiserslautern,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
172,D1,11/02/00,Werder Bremen,Hertha,4.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,S_1999_2000
173,D1,12/02/00,Dortmund,Ulm,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
174,D1,12/02/00,Duisburg,Ein Frankfurt,2.0,3.0,A,1.0,2.0,A,,,,,,,,,,,,S_1999_2000
175,D1,12/02/00,Hansa Rostock,Wolfsburg,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
176,D1,12/02/00,Leverkusen,Stuttgart,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
177,D1,12/02/00,Unterhaching,Bayern Munich,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
178,D1,13/02/00,Hamburg,Schalke 04,3.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
179,D1,13/02/00,Munich 1860,Freiburg,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
180,D1,18/02/00,Hertha,Hamburg,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
181,D1,18/02/00,Schalke 04,Leverkusen,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
182,D1,19/02/00,Bayern Munich,Duisburg,4.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
183,D1,19/02/00,Ein Frankfurt,Munich 1860,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,S_1999_2000
184,D1,19/02/00,Freiburg,Dortmund,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
185,D1,19/02/00,Kaiserslautern,Werder Bremen,4.0,3.0,H,1.0,2.0,A,,,,,,,,,,,,S_1999_2000
186,D1,19/02/00,Stuttgart,Unterhaching,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
187,D1,20/02/00,Ulm,Hansa Rostock,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
188,D1,20/02/00,Wolfsburg,Bielefeld,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
189,D1,25/02/00,Hansa Rostock,Freiburg,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
190,D1,26/02/00,Bayern Munich,Ein Frankfurt,4.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
191,D1,26/02/00,Duisburg,Stuttgart,1.0,3.0,A,1.0,2.0,A,,,,,,,,,,,,S_1999_2000
192,D1,26/02/00,Hamburg,Kaiserslautern,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
193,D1,26/02/00,Leverkusen,Hertha,3.0,1.0,H,3.0,1.0,H,,,,,,,,,,,,S_1999_2000
194,D1,26/02/00,Werder Bremen,Wolfsburg,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
195,D1,27/02/00,Dortmund,Munich 1860,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
196,D1,27/02/00,Unterhaching,Schalke 04,3.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
197,D1,28/02/00,Bielefeld,Ulm,4.0,1.0,H,3.0,1.0,H,,,,,,,,,,,,S_1999_2000
198,D1,03/03/00,Freiburg,Bielefeld,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
199,D1,03/03/00,Wolfsburg,Hamburg,4.0,4.0,D,1.0,3.0,A,,,,,,,,,,,,S_1999_2000
200,D1,04/03/00,Hertha,Unterhaching,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
201,D1,04/03/00,Kaiserslautern,Leverkusen,1.0,3.0,A,1.0,2.0,A,,,,,,,,,,,,S_1999_2000
202,D1,04/03/00,Munich 1860,Hansa Rostock,4.0,3.0,H,1.0,1.0,D,,,,,,,,,,,,S_1999_2000
203,D1,04/03/00,Schalke 04,Duisburg,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
204,D1,04/03/00,Stuttgart,Bayern Munich,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
205,D1,05/03/00,Ein Frankfurt,Dortmund,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
206,D1,05/03/00,Ulm,Werder Bremen,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
207,D1,10/03/00,Stuttgart,Ein Frankfurt,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
208,D1,10/03/00,Unterhaching,Kaiserslautern,1.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,S_1999_2000
209,D1,11/03/00,Bayern Munich,Schalke 04,4.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,S_1999_2000
210,D1,11/03/00,Bielefeld,Munich 1860,2.0,2.0,D,2.0,0.0,H,,,,,,,,,,,,S_1999_2000
211,D1,11/03/00,Duisburg,Hertha,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,S_1999_2000
212,D1,11/03/00,Hamburg,Ulm,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,S_1999_2000
